seed,approach,component,weight,mean,variance,bic
50,zero_mean,1,0.7911155459692224,0.0,0.46872446318458466,30676.343897126422
50,zero_mean,2,0.012372002752765794,0.0,566889.0698890105,30676.343897126422
50,zero_mean,3,0.19651245127801262,0.0,34.75562323090539,30676.343897126422
50,sklearn,1,0.9146031452381632,0.018658397940799466,1.1018952935147626,33431.309870925536
50,sklearn,2,0.00012500000000000022,7252.581243342471,1.1192092895507812e-06,33431.309870925536
50,sklearn,3,0.08527185476183681,0.4708088232402642,5215.495900613822,33431.309870925536
