seed,approach,component,weight,mean,variance,bic
49,zero_mean,1,0.8049946314822033,0.0,0.01837011102262968,4613.731274500616
49,zero_mean,2,0.01059579851647459,0.0,37016.42881610813,4613.731274500616
49,zero_mean,3,0.18440957000132516,0.0,1.8471858177258147,4613.731274500616
49,sklearn,1,0.916845095236536,-0.0073934070682575275,0.04277678640877857,8064.708760434917
49,sklearn,2,0.00012500000000000044,-1655.3425197006934,1.0060535967350006e-06,8064.708760434917
49,sklearn,3,0.08302990476346399,0.8877519314192793,601.584285895191,8064.708760434917
