seed,approach,component,weight,mean,variance,bic
45,zero_mean,1,0.7915388151969596,0.0,0.4661186445523297,31127.461433771314
45,zero_mean,2,0.1965490897933394,0.0,38.42004583023463,31127.461433771314
45,zero_mean,3,0.011912095009701352,0.0,9489584.39031282,31127.461433771314
45,sklearn,1,0.99975,0.7321652237154156,3814.348914470686,88742.34905886998
45,sklearn,2,0.00012500000000000027,-24165.71481441032,2.3113021850585935e-06,88742.34905886998
45,sklearn,3,0.00012500000000000027,17026.35566795319,1.7152557373046875e-06,88742.34905886998
