0,1,2,3,4,5,6,7,8,9
0.0946421587798201,0.160392798690671,0.0948717948717948,0.0757180156657963,0.1578947368421052,0.0004725897920604,-0.0124648170486529,-0.3544857768052516,-0.0689561925365062,0.0270588235294117
-0.1747826086956521,0.1036855036855036,-0.217391304347826,0.0642092746730083,0.8951048951048951,-0.0585853774708263,-0.0442097026604068,-0.1756756756756756,0.0341280406631973,0.0719542109566639
0.0295081967213114,-0.0167315175097276,-0.2753623188405797,-0.5471562275017998,0.3360655737704918,-0.1643770724774988,-0.0987861029719548,-0.059322033898305,0.0277305428384565,-0.1981351981351981
-0.3925233644859813,-0.0732860520094562,0.3620689655172414,-0.5807860262008734,-0.0775193798449612,0.0776308223116733,0.0172228202368137,-0.2361111111111111,0.0979325353645266,-0.0304789550072568
-0.0817790530846484,-0.6296296296296297,-1.1666666666666667,-0.1759511960186225,-0.46875,0.1521099116781158,-0.0818330605564648,-0.0135970333745364,-0.195583596214511,0.1666666666666666
-0.8681672025723473,-0.4709677419354838,0.1224105461393597,0.2262487757100881,-1.1428571428571428,0.095283926852743,-0.2579185520361991,0.1711026615969581,-0.2665843875347115,-2.279279279279279
0.0152801358234295,-0.1185185185185185,0.1161290322580645,-0.216710182767624,-0.2318840579710145,-0.2131912058627581,-0.2671394799054373,0.0661157024793388,0.0348204570184983,-0.0119047619047619
0.0829694323144104,0.197211155378486,-0.0422535211267605,0.0110169491525423,-0.7213114754098361,0.0814995925020374,-0.0127723516153268,-1.4285714285714286,-0.0068186899172814,-0.0898876404494382
0.0102564102564102,0.0293282876064333,-0.1632653061224489,0.0825220213259156,-0.057057057057057,-0.0837837837837837,0.4298642533936652,0.0879629629629629,0.0913601368691189,0.0655737704918032
-0.3126142595978062,0.0120240480961923,-0.4352941176470588,-0.0316001792917974,0.131578947368421,0.0510204081632653,-0.0639405204460966,-0.2962962962962963,0.1243611584327086,-0.608955223880597
-1.248840803709428,0.1088680605623648,-0.55,0.0236363636363636,-0.5357142857142857,0.1759146341463414,-0.2106468231253577,-5.393939393939394,0.0108868826340945,-0.5134529147982063
-0.7954545454545454,0.3357843137254901,0.1281407035175879,-0.2254901960784313,-1.263157894736842,0.1669545192861255,0.3285198555956679,0.2373737373737373,0.0772972972972973,-0.4210526315789473
0.1502824858757062,0.0469341408024224,-0.1959798994974874,-0.1635220125786163,0.0261904761904761,0.0484317343173431,-0.0386930352536543,0.2446043165467626,0.1023149471277507,0.2905027932960894
-0.0155400155400155,0.0314783586284429,0.1085858585858585,0.0349586016559337,-0.05,0.0082727500626723,-0.0103133677112257,-0.3076923076923077,-0.0487157843964789,-0.0010741138560687
-0.1732495511669659,0.1750198886237072,0.2012987012987013,0.470679012345679,0.3333333333333333,0.1415094339622641,-0.2742316784869976,0.0,-0.009938424975694,0.0687203791469194
-0.0033167495854063,-0.0765199161425576,-0.2184873949579832,0.0829836829836829,0.0708215297450425,0.3167630057803468,0.2061855670103092,0.0962962962962963,0.0930191353649893,-0.0122591943957968
-1.0407239819004526,-0.255663430420712,-0.0938086303939962,-0.2422830518345952,-0.7222222222222222,0.4748102139406487,0.4142769981696156,-1.5555555555555556,-0.1389658356417359,0.2294520547945205
-0.0300505801844689,-0.3305785123966942,0.0869565217391304,0.0180518319928507,-0.0689655172413793,-0.0017467248908296,-0.0140515222482435,-0.1800796812749004,0.1341237495368655,-0.2191780821917808
-0.554006968641115,-0.527363184079602,0.3333333333333333,0.5732484076433121,-0.0909090909090909,-0.8786057692307693,-0.0247506464721093,-6.777777777777778,-0.0331269867826668,-0.1399416909620991
-0.0217391304347826,0.0175901495162708,-0.0268199233716475,0.1052443810203353,0.0866666666666666,0.7853577371048253,-0.1217391304347826,0.227621483375959,-0.0537075537075537,0.094306049822064
0.1023809523809523,0.4573082489146165,0.2445255474452554,0.153169014084507,0.037037037037037,0.2872983870967742,-0.2544802867383512,-3.0,0.0749777183600713,0.0568047337278106
0.2303206997084548,0.3616504854368932,0.4811320754716981,0.5496894409937888,-3.6,0.3724304715840387,-0.0005747126436781,0.1333333333333333,0.1502152080344332,-0.0450980392156862
-0.2008733624454148,0.0305810397553516,0.0710526315789473,0.0186721991701244,-0.1538461538461538,0.0493404982901807,0.4145496535796766,0.1637426900584795,-0.1832460732984293,-0.4166666666666667
0.0121065375302663,-0.2797427652733119,0.4850746268656716,-0.0681114551083591,-0.0769230769230769,0.0183767228177641,-0.0055555555555555,0.4311023622047244,0.0127902400629673,-0.2528517110266159
0.2108695652173913,0.0006958942240779,-0.0404040404040404,-0.3981385729058945,0.2631578947368421,-0.3312302839116719,0.1825153374233128,-0.7441860465116279,0.025520483546004,0.0472222222222222
-0.0436507936507936,0.1057851239669421,-0.2941176470588235,0.0155945419103313,-0.0316455696202531,0.0130208333333333,0.2229729729729729,0.2149837133550488,0.0699150005985873,-0.0203458799593082
-0.0658016682113067,-0.0588865096359743,0.3568281938325991,0.1430588235294117,-0.5,0.0355191256830601,-0.0422322775263951,-0.0397727272727272,0.1411732827530145,-0.231722428748451
-0.5915492957746479,-0.9437229437229436,0.0162271805273833,0.1147704590818363,0.1789137380191693,-0.6363636363636364,0.3530166880616174,0.5862068965517241,0.019570707070707,-0.075
-0.0207162921348314,0.0486231704291739,0.1904761904761904,-0.0318423047763457,0.0969696969696969,-0.0356175796709018,-0.207910208444682,0.0147058823529411,0.0307675814751286,0.1253822629969418
-0.5447941888619855,0.078757225433526,0.0276679841897233,-0.1533303531515422,0.2159383033419023,-0.0091799265605875,0.0322769953051643,-6.777777777777778,-0.0457025920873124,-0.0108695652173913
0.0239301801801801,-0.5369774919614148,-1.5,0.0068399452804377,-0.043010752688172,0.0503715937241948,0.1942857142857142,-0.0012399256044637,0.0112932604735883,-0.2745098039215686
0.2152414194299011,0.0733752620545073,0.2388059701492537,-0.3203883495145631,0.23,-0.1014904187366926,0.3126094570928196,-5.647058823529412,-0.0697247706422018,0.0062015503875968
-0.0656605771776542,0.0664961636828644,0.3772455089820359,-0.1444904722452361,0.625,0.1641131815044858,-0.0212030421756165,0.0082644628099173,0.0600103466114847,-7.25
0.0721487495089694,0.0862973760932944,-0.1470588235294117,0.0031442046591396,-0.3,-0.0057471264367816,-0.0192,-0.0734580734580734,0.0992118683356513,-0.08
0.1683231805065726,-0.0947368421052631,0.3768115942028985,0.0030828516377649,-0.0131195335276967,-0.2679914070891514,0.0783444198078344,-0.4159090909090909,0.0742813254333991,-0.0638297872340425
0.1529812606473594,-0.2027128862094951,0.2669902912621359,0.0004370629370629,-0.0875912408759124,-0.3305218766473379,0.2388235294117647,-0.1305970149253731,0.1122530546990978,0.0650835532102022
0.0201005025125628,0.2509448223733938,-1.0,-0.1043712385175799,-0.5287356321839081,-0.0502106149957877,0.1328212813787935,-0.0185528756957328,-0.0525195173882186,0.1280788177339901
-0.2869565217391304,-0.4715261958997722,0.2404692082111437,-0.1261770244821092,-0.1041666666666666,-0.75730110775428,-0.0273348519362186,0.1137440758293838,-0.5386328211979514,-0.005
-0.4911111111111111,0.082537517053206,0.0,-0.0848896434634974,0.2119700748129676,0.0030266343825665,-0.020446096654275,-2.6666666666666665,-0.0295500335795836,0.0035714285714285
-0.3650306748466257,0.1046966731898238,0.2128440366972477,0.2048364153627311,0.024390243902439,0.0113812726332126,0.010172490048651,-1.0,0.0989110707803992,0.1091644204851752
-0.0181674565560821,-0.1491875923190546,0.1008403361344537,-0.0397923875432525,-0.024,-0.0221518987341772,-0.025,0.3402922755741127,-0.0277608915906788,-0.0784
-0.2102272727272727,-0.0635245901639344,-0.304,-0.0270805812417437,0.0503597122302158,0.0560852495793606,-0.2175906627761567,-0.8947368421052632,0.1291825497670478,-0.9528985507246376
-0.0117899249732047,-0.0015847860538827,0.3578431372549019,0.0282574568288854,-0.1924882629107981,-0.0401730531520395,-0.1912650602409638,-0.0701219512195122,0.1213140486601637,0.0379061371841155
0.0794535823808196,-0.0084745762711864,0.1666666666666666,-0.0124006975392365,-0.1528384279475982,-0.0163230240549828,-0.0477228682170542,0.01363073110285,0.0415980230642504,-0.8888888888888888
-0.0970588235294117,0.0,-0.18796992481203,0.0174318684016695,0.2777777777777778,0.1379690949227373,-0.0820251177394034,0.1025641025641025,0.0651250589900896,-1.2850678733031675
-0.1474323578133627,-0.1166666666666666,0.9019607843137256,-0.1726323639075317,-1.0,0.0347314987977558,0.1622691292875989,-0.0567778566359119,-0.635486265775798,-1.065934065934066
-0.0967056323060573,0.1469648562300319,0.0696721311475409,-0.0851063829787234,-0.0641025641025641,-0.0916179337231968,0.1037567084078712,0.0,-0.0244410346339324,-0.1727541954590326
0.0065050266114725,-0.0331325301204819,-0.3508771929824561,0.0705009276437847,0.0449438202247191,0.075268817204301,0.1301775147928994,0.0304568527918781,0.1022448263767099,-0.10727969348659
-0.2054924242424242,0.3157894736842105,0.875,-0.3589636439615545,-0.0833333333333333,0.0342482390089871,0.1033069944395668,-0.0141843971631205,-0.0292598967297762,0.1954887218045112
