seed,approach,component,weight,mean,variance,bic
44,zero_mean,1,0.7520230858678505,0.0,0.01422843815002013,4541.819395160847
44,zero_mean,2,0.02378463899148474,0.0,1816.114695564106,4541.819395160847
44,zero_mean,3,0.22419227514066475,0.0,0.7639167722576602,4541.819395160847
44,sklearn,1,0.9058793550540094,-0.0020137633937410094,0.037697242552756055,7124.9156932479245
44,sklearn,2,0.00025000000000000087,349.19260020142815,27.24514634964692,7124.9156932479245
44,sklearn,3,0.09387064494599066,-0.40717172937659935,136.7541784302209,7124.9156932479245
