seed,approach,component,weight,mean,variance,bic
51,zero_mean,1,0.7272169926589206,0.0,0.014936867342039152,4824.494228221312
51,zero_mean,2,0.026673722785809314,0.0,719.7727260664875,4824.494228221312
51,zero_mean,3,0.24610928455526973,0.0,0.5449652792072662,4824.494228221312
51,sklearn,1,0.2027546680345453,0.021570768161674126,0.8465749722779041,4885.390604083963
51,sklearn,2,0.7759627968291466,0.003693422400941186,0.018414942807968418,4885.390604083963
51,sklearn,3,0.021282535136308196,-5.310607569566613,871.9703418415374,4885.390604083963
