seed,approach,component,weight,mean,variance,bic
49,zero_mean,1,0.7617288288420934,0.0,0.4118706554597217,30763.428948222256
49,zero_mean,2,0.018706509023676147,0.0,123948.96518775073,30763.428948222256
49,zero_mean,3,0.2195646621342289,0.0,22.525924557235744,30763.428948222256
49,sklearn,1,0.7935051635736017,-0.0021637269537161524,0.4821613815775493,30818.66595525963
49,sklearn,2,0.01573458603785582,-50.30446060838468,144764.19500451954,30818.66595525963
49,sklearn,3,0.19076025038854247,-0.12532165221529704,30.954084879691113,30818.66595525963
