seed,approach,component,weight,mean,variance,bic
42,zero_mean,1,0.23198293974495665,0.0,0.7428988649717364,4652.023293124978
42,zero_mean,2,0.746954184924021,0.0,0.014842689267682552,4652.023293124978
42,zero_mean,3,0.021062875331021347,0.0,2092.544247697557,4652.023293124978
42,sklearn,1,0.7808233297377695,-0.0028357901959380344,0.01740993000502411,4704.342735060242
42,sklearn,2,0.20090659874694622,0.022560026745758837,0.9930790309335545,4704.342735060242
42,sklearn,3,0.0182700715152844,0.5977354017641874,2410.4273394286206,4704.342735060242
