seed,approach,component,weight,mean,variance,bic
45,zero_mean,1,0.18758412077948006,0.0,1.3295891453556987,4984.7354269055
45,zero_mean,2,0.016207531409937602,0.0,7630.896271477947,4984.7354269055
45,zero_mean,3,0.7962083478105841,0.0,0.019051014428089194,4984.7354269055
45,sklearn,1,0.9140328636422692,0.0019464613632099962,0.042499369635612017,7541.284221607487
45,sklearn,2,0.000125,915.8379936280438,1.001746229827404e-06,7541.284221607487
45,sklearn,3,0.08584213635773075,0.7007569945904972,221.53064245933464,7541.284221607487
